,Unnamed: 0,date,song_ranking,song_name,song_artist,peakPos,lastPos,weeks,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalnes,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_id,artist_genres,artist_followers,artist_popularity
21965,65,2018-04-01,66,Top Off,"DJ Khaled Featuring JAY Z, Future & B",22,62,4,0.573,0.591,11.0,-6.715,0.0,0.331,0.0107,0.0,0.455,0.23199999999999998,86.721,audio_features,1W6wxOOYyJyyok8fqYSZ3m,spotify:track:1W6wxOOYyJyyok8fqYSZ3m,https://api.spotify.com/v1/tracks/1W6wxOOYyJyyok8fqYSZ3m,https://api.spotify.com/v1/audio-analysis/1W6wxOOYyJyyok8fqYSZ3m,230713.0,5.0,,,,
21966,66,2018-04-01,67,Everyday,Logic & Marshmello,29,56,4,0.667,0.741,1.0,-4.099,1.0,0.0378,0.0425,0.0,0.0761,0.42200000000000004,149.908,audio_features,4EAV2cKiqKP5UPZmY6dejk,spotify:track:4EAV2cKiqKP5UPZmY6dejk,https://api.spotify.com/v1/tracks/4EAV2cKiqKP5UPZmY6dejk,https://api.spotify.com/v1/audio-analysis/4EAV2cKiqKP5UPZmY6dejk,204747.0,4.0,,,,
21967,67,2018-04-01,68,The Long Way,Brett Eldredge,68,74,8,0.488,0.637,10.0,-7.63,1.0,0.0401,0.265,0.0,0.106,0.23,88.865,audio_features,5vuMtXS5kQ7F0o9V9rG1dG,spotify:track:5vuMtXS5kQ7F0o9V9rG1dG,https://api.spotify.com/v1/tracks/5vuMtXS5kQ7F0o9V9rG1dG,https://api.spotify.com/v1/audio-analysis/5vuMtXS5kQ7F0o9V9rG1dG,208720.0,4.0,,,,
21968,68,2018-04-01,69,Red Roses,Lil Skies Featuring Landon Cube,69,75,12,0.691,0.6829999999999999,0.0,-7.335,1.0,0.0954,0.547,0.0,0.221,0.456,140.002,audio_features,3ZhTT6yjZwpPph5MIJ53XY,spotify:track:3ZhTT6yjZwpPph5MIJ53XY,https://api.spotify.com/v1/tracks/3ZhTT6yjZwpPph5MIJ53XY,https://api.spotify.com/v1/audio-analysis/3ZhTT6yjZwpPph5MIJ53XY,262544.0,4.0,,,,
21969,69,2018-04-01,70,Japan,Famous Dex,70,0,1,0.733,0.6779999999999999,6.0,-7.771,1.0,0.43799999999999994,0.121,0.0,0.344,0.841,175.985,audio_features,5PTG6rrL6EPFD9E2QMI2pl,spotify:track:5PTG6rrL6EPFD9E2QMI2pl,https://api.spotify.com/v1/tracks/5PTG6rrL6EPFD9E2QMI2pl,https://api.spotify.com/v1/audio-analysis/5PTG6rrL6EPFD9E2QMI2pl,142000.0,4.0,,,,
21970,70,2018-04-01,71,Pick It Up,Famous Dex Featuring A$AP Rocky,54,71,20,0.9209999999999999,0.467,1.0,-8.443,1.0,0.11900000000000001,0.0149,0.00023799999999999998,0.33399999999999996,0.287,135.995,audio_features,3ncgNpxLoBQ65ABk4djDyd,spotify:track:3ncgNpxLoBQ65ABk4djDyd,https://api.spotify.com/v1/tracks/3ncgNpxLoBQ65ABk4djDyd,https://api.spotify.com/v1/audio-analysis/3ncgNpxLoBQ65ABk4djDyd,191252.0,4.0,,,,
21971,71,2018-04-01,72,Five More Minutes,Scotty McCreery,44,60,17,0.494,0.634,7.0,-4.933,1.0,0.0282,0.259,1.15e-06,0.109,0.28,156.03,audio_features,3qTmB5HxP9ilJaiM6B1yuk,spotify:track:3qTmB5HxP9ilJaiM6B1yuk,https://api.spotify.com/v1/tracks/3qTmB5HxP9ilJaiM6B1yuk,https://api.spotify.com/v1/audio-analysis/3qTmB5HxP9ilJaiM6B1yuk,241147.0,4.0,,,,
21972,72,2018-04-01,73,One Number Away,Luke Combs,73,84,2,0.544,0.7809999999999999,6.0,-6.16,0.0,0.0311,0.00585,0.0,0.191,0.527,144.075,audio_features,4gB7HrYHbJVJ5RFOjxmoq4,spotify:track:4gB7HrYHbJVJ5RFOjxmoq4,https://api.spotify.com/v1/tracks/4gB7HrYHbJVJ5RFOjxmoq4,https://api.spotify.com/v1/audio-analysis/4gB7HrYHbJVJ5RFOjxmoq4,221800.0,4.0,,,,
21973,73,2018-04-01,74,Tequila,Dan + Shay,74,87,3,0.489,0.581,11.0,-5.731,1.0,0.0281,0.0312,0.0,0.132,0.494,86.016,audio_features,42fw0rxRO2xbesF6mJfd4Y,spotify:track:42fw0rxRO2xbesF6mJfd4Y,https://api.spotify.com/v1/tracks/42fw0rxRO2xbesF6mJfd4Y,https://api.spotify.com/v1/audio-analysis/42fw0rxRO2xbesF6mJfd4Y,196747.0,4.0,,,,
21974,74,2018-04-01,75,NBAYoungboat,Lil Yachty Featuring NBA YoungBoy,63,77,3,0.769,0.807,11.0,-2.966,1.0,0.306,0.0515,0.0,0.111,0.364,82.42200000000001,audio_features,6K2anECyrckidwf5wxS78Q,spotify:track:6K2anECyrckidwf5wxS78Q,https://api.spotify.com/v1/tracks/6K2anECyrckidwf5wxS78Q,https://api.spotify.com/v1/audio-analysis/6K2anECyrckidwf5wxS78Q,139845.0,4.0,,,,
21975,75,2018-04-01,76,I Like Me Better,Lauv,76,80,7,0.752,0.505,9.0,-7.621,1.0,0.253,0.535,2.55e-06,0.10400000000000001,0.419,91.97,audio_features,2P91MQbaiQOfbiz9VqhqKQ,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/tracks/2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,197437.0,4.0,,,,
21976,76,2018-04-01,77,Betrayed,Lil Xan,64,76,20,0.821,0.434,10.0,-9.193999999999999,0.0,0.11800000000000001,0.434,0.0,0.128,0.24100000000000002,120.012,audio_features,4vaxvNDaLSoD36iZX515ug,spotify:track:4vaxvNDaLSoD36iZX515ug,https://api.spotify.com/v1/tracks/4vaxvNDaLSoD36iZX515ug,https://api.spotify.com/v1/audio-analysis/4vaxvNDaLSoD36iZX515ug,187173.0,4.0,,,,
21977,77,2018-04-01,78,Sit Next To Me,Foster The People,78,86,2,0.638,0.738,6.0,-4.976,0.0,0.0292,0.11699999999999999,0.000384,0.6890000000000001,0.657,97.021,audio_features,4BdGO1CaObRD4La9l5Zanz,spotify:track:4BdGO1CaObRD4La9l5Zanz,https://api.spotify.com/v1/tracks/4BdGO1CaObRD4La9l5Zanz,https://api.spotify.com/v1/audio-analysis/4BdGO1CaObRD4La9l5Zanz,243147.0,4.0,,,,
21978,78,2018-04-01,79,No Smoke,YoungBoy Never Broke Again,61,79,17,0.6579999999999999,0.736,9.0,-6.097,0.0,0.308,0.113,0.0,0.0978,0.804,143.966,audio_features,57IRaiAB4hBZu3gnNVZC0v,spotify:track:57IRaiAB4hBZu3gnNVZC0v,https://api.spotify.com/v1/tracks/57IRaiAB4hBZu3gnNVZC0v,https://api.spotify.com/v1/audio-analysis/57IRaiAB4hBZu3gnNVZC0v,160000.0,4.0,,,,
21979,79,2018-04-01,80,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,80,91,3,0.741,0.61,6.0,-7.34,0.0,0.0511,0.316,0.0,0.534,0.72,125.99,audio_features,2pg2TiYo9Rb8KeB5JjP7jS,spotify:track:2pg2TiYo9Rb8KeB5JjP7jS,https://api.spotify.com/v1/tracks/2pg2TiYo9Rb8KeB5JjP7jS,https://api.spotify.com/v1/audio-analysis/2pg2TiYo9Rb8KeB5JjP7jS,276960.0,4.0,,,,
21980,80,2018-04-01,81,She's With Me,High Valley,81,90,5,0.599,0.9309999999999999,11.0,-3.662,1.0,0.0517,0.0285,0.0,0.102,0.7879999999999999,111.012,audio_features,2p2cCrOaNrIOLk5ArtlHy6,spotify:track:2p2cCrOaNrIOLk5ArtlHy6,https://api.spotify.com/v1/tracks/2p2cCrOaNrIOLk5ArtlHy6,https://api.spotify.com/v1/audio-analysis/2p2cCrOaNrIOLk5ArtlHy6,180302.0,4.0,,,,
21981,81,2018-04-01,82,When We,Tank,78,78,13,0.635,0.324,6.0,-9.51,0.0,0.0769,0.165,4.18e-06,0.10800000000000001,0.0741,117.863,audio_features,2HWelwHQS4EdRqIycZOc3O,spotify:track:2HWelwHQS4EdRqIycZOc3O,https://api.spotify.com/v1/tracks/2HWelwHQS4EdRqIycZOc3O,https://api.spotify.com/v1/audio-analysis/2HWelwHQS4EdRqIycZOc3O,309120.0,4.0,,,,
21982,82,2018-04-01,83,I Lived It,Blake Shelton,83,85,4,0.557,0.5710000000000001,10.0,-8.106,1.0,0.0281,0.47600000000000003,0.00114,0.10099999999999999,0.392,80.98100000000001,audio_features,5slddJ629YcePvqD6Uyk8r,spotify:track:5slddJ629YcePvqD6Uyk8r,https://api.spotify.com/v1/tracks/5slddJ629YcePvqD6Uyk8r,https://api.spotify.com/v1/audio-analysis/5slddJ629YcePvqD6Uyk8r,219600.0,4.0,,,,
21983,83,2018-04-01,84,Nowadays,Lil Skies Featuring Landon Cube,55,81,12,0.745,0.6459999999999999,6.0,-6.987,0.0,0.17,0.157,0.0,0.33799999999999997,0.46,79.993,audio_features,2u7mxWSeoqTXndK5e08jMp,spotify:track:2u7mxWSeoqTXndK5e08jMp,https://api.spotify.com/v1/tracks/2u7mxWSeoqTXndK5e08jMp,https://api.spotify.com/v1/audio-analysis/2u7mxWSeoqTXndK5e08jMp,203908.0,4.0,,,,
21984,84,2018-04-01,85,44 More,Logic,22,70,5,0.8240000000000001,0.584,10.0,-7.098,0.0,0.221,0.0718,0.0,0.106,0.21899999999999997,139.965,audio_features,3e7Y6sfFlIdBMJhX7wpqVO,spotify:track:3e7Y6sfFlIdBMJhX7wpqVO,https://api.spotify.com/v1/tracks/3e7Y6sfFlIdBMJhX7wpqVO,https://api.spotify.com/v1/audio-analysis/3e7Y6sfFlIdBMJhX7wpqVO,188600.0,4.0,,,,
21985,85,2018-04-01,86,Up Down,Morgan Wallen Featuring Florida Georgia Line,86,0,1,0.589,0.882,6.0,-3.0389999999999997,1.0,0.035,0.0813,0.0,0.146,0.7929999999999999,129.915,audio_features,3EWMoDIm6lzuR0zQKtuCJX,spotify:track:3EWMoDIm6lzuR0zQKtuCJX,https://api.spotify.com/v1/tracks/3EWMoDIm6lzuR0zQKtuCJX,https://api.spotify.com/v1/audio-analysis/3EWMoDIm6lzuR0zQKtuCJX,197253.0,4.0,,,,
21986,86,2018-04-01,87,This Is Me,Keala Settle & The Greatest Showman Ensemble,58,0,12,0.284,0.7040000000000001,2.0,-7.276,1.0,0.18600000000000003,0.00583,0.00011499999999999999,0.0424,0.1,191.702,audio_features,45aBsnKRWUzhwbcqOJLwfe,spotify:track:45aBsnKRWUzhwbcqOJLwfe,https://api.spotify.com/v1/tracks/45aBsnKRWUzhwbcqOJLwfe,https://api.spotify.com/v1/audio-analysis/45aBsnKRWUzhwbcqOJLwfe,234707.0,4.0,,,,
21987,87,2018-04-01,88,Beautiful Trauma,P!nk,78,93,14,0.41200000000000003,0.619,7.0,-6.39,1.0,0.0725,0.0868,2.55e-06,0.4,0.23399999999999999,95.977,audio_features,2DlIwu1iDTILEMXA7MUotn,spotify:track:2DlIwu1iDTILEMXA7MUotn,https://api.spotify.com/v1/tracks/2DlIwu1iDTILEMXA7MUotn,https://api.spotify.com/v1/audio-analysis/2DlIwu1iDTILEMXA7MUotn,250053.0,4.0,,,,
21988,88,2018-04-01,89,Narcos,Migos,36,88,9,0.9359999999999999,0.585,0.0,-6.914,1.0,0.125,0.0142,0.0,0.132,0.242,124.991,audio_features,0wbnC9AUenxp613TYaJsGK,spotify:track:0wbnC9AUenxp613TYaJsGK,https://api.spotify.com/v1/tracks/0wbnC9AUenxp613TYaJsGK,https://api.spotify.com/v1/audio-analysis/0wbnC9AUenxp613TYaJsGK,255379.0,4.0,,,,
21989,89,2018-04-01,90,Echame La Culpa,Luis Fonsi & Demi Lovato,47,97,19,0.7340000000000001,0.8959999999999999,0.0,-3.6519999999999997,1.0,0.039,0.0391,0.0,0.11699999999999999,0.649,96.007,audio_features,1QZbhcAeKz0kSDrbd6zhAT,spotify:track:1QZbhcAeKz0kSDrbd6zhAT,https://api.spotify.com/v1/tracks/1QZbhcAeKz0kSDrbd6zhAT,https://api.spotify.com/v1/audio-analysis/1QZbhcAeKz0kSDrbd6zhAT,173800.0,4.0,,,,
21990,90,2018-04-01,91,Written In The Sand,Old Dominion,51,92,19,0.725,0.43799999999999994,6.0,-9.602,1.0,0.0575,0.593,0.0,0.0842,0.76,83.984,audio_features,2A69wys3S9uiPSmn6UZWJn,spotify:track:2A69wys3S9uiPSmn6UZWJn,https://api.spotify.com/v1/tracks/2A69wys3S9uiPSmn6UZWJn,https://api.spotify.com/v1/audio-analysis/2A69wys3S9uiPSmn6UZWJn,184080.0,4.0,,,,
21991,91,2018-04-01,92,Tempo,Chris Brown,92,94,3,0.769,0.48200000000000004,10.0,-7.205,1.0,0.0502,0.192,0.0,0.0903,0.48700000000000004,120.959,audio_features,0709StHzSeXpdj2zmqF2o2,spotify:track:0709StHzSeXpdj2zmqF2o2,https://api.spotify.com/v1/tracks/0709StHzSeXpdj2zmqF2o2,https://api.spotify.com/v1/audio-analysis/0709StHzSeXpdj2zmqF2o2,218744.0,4.0,,,,
21992,92,2018-04-01,93,Booty,Blac Youngsta,73,89,5,0.938,0.5489999999999999,1.0,-8.368,1.0,0.098,0.000831,0.00024300000000000002,0.08199999999999999,0.41200000000000003,144.005,audio_features,0FbSpY8RPxTRxi1Fpj9Dz9,spotify:track:0FbSpY8RPxTRxi1Fpj9Dz9,https://api.spotify.com/v1/tracks/0FbSpY8RPxTRxi1Fpj9Dz9,https://api.spotify.com/v1/audio-analysis/0FbSpY8RPxTRxi1Fpj9Dz9,160038.0,4.0,,,,
21993,93,2018-04-01,94,La Modelo,Ozuna x Cardi B,52,98,13,0.574,0.7340000000000001,1.0,-2.697,1.0,0.0728,0.24100000000000002,0.00806,0.0962,0.769,98.023,audio_features,2SbzdGpOKlH3HIAGTWTbwU,spotify:track:2SbzdGpOKlH3HIAGTWTbwU,https://api.spotify.com/v1/tracks/2SbzdGpOKlH3HIAGTWTbwU,https://api.spotify.com/v1/audio-analysis/2SbzdGpOKlH3HIAGTWTbwU,255507.0,4.0,,,,
21994,94,2018-04-01,95,For The First Time,Darius Rucker,95,0,1,0.547,0.804,6.0,-5.268,1.0,0.0361,0.007379999999999999,0.0,0.0308,0.6659999999999999,142.016,audio_features,0LG2cFomCi8Fb664Lvr3Nu,spotify:track:0LG2cFomCi8Fb664Lvr3Nu,https://api.spotify.com/v1/tracks/0LG2cFomCi8Fb664Lvr3Nu,https://api.spotify.com/v1/audio-analysis/0LG2cFomCi8Fb664Lvr3Nu,197053.0,4.0,,,,
21995,95,2018-04-01,96,Rubbin Off The Paint,YBN Nahmir,46,0,17,0.7340000000000001,0.7509999999999999,1.0,-7.26,1.0,0.285,0.0052899999999999996,0.0,0.183,0.56,161.997,audio_features,6V4KHt9xu4TPEnDFoBeacT,spotify:track:6V4KHt9xu4TPEnDFoBeacT,https://api.spotify.com/v1/tracks/6V4KHt9xu4TPEnDFoBeacT,https://api.spotify.com/v1/audio-analysis/6V4KHt9xu4TPEnDFoBeacT,159916.0,4.0,,,,
21996,96,2018-04-01,97,The Remedy For A Broken Heart (Why Am I So In Love),XXXTENTACION,67,67,2,0.6990000000000001,0.304,1.0,-11.192,1.0,0.0993,0.779,0.000993,0.13699999999999998,0.271,119.705,audio_features,4UKCKdYiLN6IMA5ZESUTL7,spotify:track:4UKCKdYiLN6IMA5ZESUTL7,https://api.spotify.com/v1/tracks/4UKCKdYiLN6IMA5ZESUTL7,https://api.spotify.com/v1/audio-analysis/4UKCKdYiLN6IMA5ZESUTL7,160184.0,4.0,,,,
21997,97,2018-04-01,98,Dark Knight Dummo,Trippie Redd Featuring Travis Scott,72,99,7,0.28,0.821,8.0,-2.864,0.0,0.111,0.16699999999999998,0.0,0.139,0.254,181.44400000000002,audio_features,3YeJXuRSNS5FYwOsDu44kD,spotify:track:3YeJXuRSNS5FYwOsDu44kD,https://api.spotify.com/v1/tracks/3YeJXuRSNS5FYwOsDu44kD,https://api.spotify.com/v1/audio-analysis/3YeJXuRSNS5FYwOsDu44kD,256163.0,3.0,,,,
21998,98,2018-04-01,99,Get You,Daniel Caesar Featuring Kali Uchis,93,0,4,0.6579999999999999,0.294,4.0,-8.533,0.0,0.0321,0.42200000000000004,5.2000000000000004e-05,0.0749,0.358,74.038,audio_features,7zFXmv6vqI4qOt4yGf3jYZ,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/tracks/7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/audio-analysis/7zFXmv6vqI4qOt4yGf3jYZ,278180.0,4.0,,,,
21999,99,2018-04-01,100,No Roots,Alice Merton,100,0,1,0.863,0.657,7.0,-7.295,1.0,0.105,0.264,0.00619,0.0713,0.8290000000000001,115.958,audio_features,4CdfFYzaAJ0y0beKzmgJSn,spotify:track:4CdfFYzaAJ0y0beKzmgJSn,https://api.spotify.com/v1/tracks/4CdfFYzaAJ0y0beKzmgJSn,https://api.spotify.com/v1/audio-analysis/4CdfFYzaAJ0y0beKzmgJSn,235813.0,4.0,,,,
22000,0,2018-05-01,1,Nice For What,Drake,1,1,3,0.585,0.909,8.0,-6.474,1.0,0.0707,0.0891,9.7e-05,0.11900000000000001,0.758,93.37200000000001,audio_features,3CA9pLiwRIGtUBiMjbZmRw,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw,210747.0,4.0,,,,
22001,1,2018-05-01,2,God's Plan,Drake,1,2,14,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.290000000000001e-05,0.552,0.35700000000000004,77.169,audio_features,6DCZcSspjsKoFjzjrWoCdn,spotify:track:6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,198973.0,4.0,,,,
22002,2,2018-05-01,3,No Tears Left To Cry,Ariana Grande,3,0,1,0.6990000000000001,0.713,9.0,-5.507000000000001,0.0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,audio_features,2qT1uLXPVPzGgFOx4jtEuo,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/tracks/2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/audio-analysis/2qT1uLXPVPzGgFOx4jtEuo,205920.0,4.0,,,,
22003,3,2018-05-01,4,Meant To Be,Bebe Rexha & Florida Georgia Line,2,3,27,0.643,0.7829999999999999,10.0,-6.457999999999999,1.0,0.0856,0.047,0.0,0.083,0.579,154.084,audio_features,7iDa6hUg2VgEL1o1HjmfBn,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,163870.0,4.0,,,,
22004,4,2018-05-01,5,Psycho,Post Malone Featuring Ty Dolla $ign,2,4,9,0.75,0.56,8.0,-8.094,1.0,0.105,0.546,0.0,0.111,0.45899999999999996,140.06,audio_features,3swc6WTsr7rl9DqQKQA55C,spotify:track:3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,221440.0,4.0,,,,
22005,5,2018-05-01,6,ATM,J. Cole,6,0,1,0.772,0.498,8.0,-7.6610000000000005,1.0,0.649,0.115,0.0,0.0898,0.35100000000000003,81.817,audio_features,2UciqgwVDwro0fev3MFbxJ,spotify:track:2UciqgwVDwro0fev3MFbxJ,https://api.spotify.com/v1/tracks/2UciqgwVDwro0fev3MFbxJ,https://api.spotify.com/v1/audio-analysis/2UciqgwVDwro0fev3MFbxJ,216727.0,4.0,,,,
22006,6,2018-05-01,7,The Middle,"Zedd, Maren Morris & Grey",5,5,13,0.753,0.657,7.0,-3.0610000000000004,1.0,0.0449,0.171,0.0,0.11199999999999999,0.43700000000000006,107.01,audio_features,09IStsImFySgyp0pIQdqAc,spotify:track:09IStsImFySgyp0pIQdqAc,https://api.spotify.com/v1/tracks/09IStsImFySgyp0pIQdqAc,https://api.spotify.com/v1/audio-analysis/09IStsImFySgyp0pIQdqAc,184732.0,4.0,,,,
22007,7,2018-05-01,8,Kevin's Heart,J. Cole,8,0,1,0.8290000000000001,0.527,6.0,-6.644,0.0,0.36700000000000005,0.48200000000000004,0.0,0.631,0.475,116.079,audio_features,6tZ3b7ik1QDXFAZlXib0YZ,spotify:track:6tZ3b7ik1QDXFAZlXib0YZ,https://api.spotify.com/v1/tracks/6tZ3b7ik1QDXFAZlXib0YZ,https://api.spotify.com/v1/audio-analysis/6tZ3b7ik1QDXFAZlXib0YZ,200310.0,4.0,,,,
22008,8,2018-05-01,9,Look Alive,BlocBoy JB Featuring Drake,5,6,11,0.922,0.581,10.0,-7.495,1.0,0.27,0.0010400000000000001,5.8599999999999995e-05,0.105,0.595,140.02200000000002,audio_features,4qKcDkK6siZ7Jp1Jb4m0aL,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,https://api.spotify.com/v1/tracks/4qKcDkK6siZ7Jp1Jb4m0aL,https://api.spotify.com/v1/audio-analysis/4qKcDkK6siZ7Jp1Jb4m0aL,181263.0,4.0,,,,
22009,9,2018-05-01,10,KOD,J. Cole,10,0,1,0.823,0.7829999999999999,0.0,-6.274,1.0,0.154,0.21,0.0,0.113,0.19899999999999998,141.882,audio_features,7yotKA30dwTKNEGomV9ZsI,spotify:track:7yotKA30dwTKNEGomV9ZsI,https://api.spotify.com/v1/tracks/7yotKA30dwTKNEGomV9ZsI,https://api.spotify.com/v1/audio-analysis/7yotKA30dwTKNEGomV9ZsI,191437.0,4.0,,,,
22010,10,2018-05-01,11,Perfect,Ed Sheeran,1,7,35,0.599,0.44799999999999995,8.0,-6.312,1.0,0.0232,0.163,0.0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400.0,3.0,,,,
22011,11,2018-05-01,12,Freaky Friday,Lil Dicky Featuring Chris Brown,8,8,6,0.755,0.599,8.0,-5.042,1.0,0.22399999999999998,0.147,0.0,0.109,0.755,133.123,audio_features,10Igtw8bSDyyFs7KIsKngZ,spotify:track:10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/tracks/10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ,216632.0,4.0,,,,
22012,12,2018-05-01,13,Never Be The Same,Camila Cabello,13,13,19,0.637,0.713,0.0,-4.333,1.0,0.0747,0.18100000000000002,0.000637,0.13699999999999998,0.243,129.923,audio_features,4eWQlBRaTjPPUlzacqEeoQ,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ,226973.0,4.0,,,,
22013,13,2018-05-01,14,Photograph,J. Cole,14,0,1,0.691,0.48700000000000004,1.0,-6.416,1.0,0.268,0.0299,0.0,0.0868,0.358,104.98,audio_features,0bhnUFDQFCEHCBlsQfHnj5,spotify:track:0bhnUFDQFCEHCBlsQfHnj5,https://api.spotify.com/v1/tracks/0bhnUFDQFCEHCBlsQfHnj5,https://api.spotify.com/v1/audio-analysis/0bhnUFDQFCEHCBlsQfHnj5,218954.0,3.0,,,,
22014,14,2018-05-01,15,Motiv8,J. Cole,15,0,1,0.8690000000000001,0.385,4.0,-7.801,1.0,0.297,0.135,0.0,0.0931,0.596,149.89700000000002,audio_features,1AT4xjNarTswd0UZ5FlmKF,spotify:track:1AT4xjNarTswd0UZ5FlmKF,https://api.spotify.com/v1/tracks/1AT4xjNarTswd0UZ5FlmKF,https://api.spotify.com/v1/audio-analysis/1AT4xjNarTswd0UZ5FlmKF,133922.0,4.0,,,,
22015,15,2018-05-01,16,I Like It,"Cardi B, Bad Bunny & J Balvin",8,9,3,0.816,0.726,5.0,-3.998,0.0,0.129,0.099,0.0,0.37200000000000005,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390.0,4.0,,,,
22016,16,2018-05-01,17,Mine,Bazzi,11,14,14,0.71,0.789,4.0,-3.8739999999999997,1.0,0.0722,0.0161,2.77e-06,0.451,0.7170000000000001,142.929,audio_features,7uzmGiiJyRfuViKKK3lVmR,spotify:track:7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/tracks/7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/audio-analysis/7uzmGiiJyRfuViKKK3lVmR,131064.0,4.0,,,,
22017,17,2018-05-01,18,Walk It Talk It,Migos Featuring Drake,10,11,13,0.907,0.633,2.0,-5.145,1.0,0.184,0.0876,2.6e-06,0.106,0.395,145.914,audio_features,6n4U3TlzUGhdSFbUUhTvLP,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/tracks/6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/audio-analysis/6n4U3TlzUGhdSFbUUhTvLP,276147.0,4.0,,,,
22018,18,2018-05-01,19,Call Out My Name,The Weeknd,4,17,4,0.461,0.593,1.0,-4.954,1.0,0.0356,0.17,0.0,0.307,0.175,134.17,audio_features,09mEdoA6zrmBPgTEN5qXmN,spotify:track:09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN,228373.0,3.0,,,,
22019,19,2018-05-01,20,1985 (Intro To The Fall Off),J. Cole,20,0,1,0.679,0.648,2.0,-5.892,1.0,0.445,0.145,0.0,0.182,0.635,94.37799999999999,audio_features,7EulRO07ZgchxqKUHb8Pvc,spotify:track:7EulRO07ZgchxqKUHb8Pvc,https://api.spotify.com/v1/tracks/7EulRO07ZgchxqKUHb8Pvc,https://api.spotify.com/v1/audio-analysis/7EulRO07ZgchxqKUHb8Pvc,190177.0,4.0,,,,
22020,20,2018-05-01,21,Plug Walk,Rich The Kid,13,16,11,0.8759999999999999,0.519,11.0,-6.531000000000001,1.0,0.14300000000000002,0.20199999999999999,0.0,0.10800000000000001,0.158,94.98100000000001,audio_features,1ZAyjvIk9YiD76yYy0TEG6,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/tracks/1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/audio-analysis/1ZAyjvIk9YiD76yYy0TEG6,175230.0,4.0,,,,
